,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304
ETTh1_VFOAdam_PF_04_Loss,48.07729,20.763035,7.757318,4.996466,4.7014265,4.471424,4.2383337,4.0362816,3.826192,3.631898,3.4420738,3.2745867,3.1380858,3.0520732,3.008559,2.994869,2.9316173,2.8557699,2.715473,2.6153693,2.467305,2.4506135,2.2928705,2.3707006,2.1792362,2.3880708,2.146481,2.4973233,2.2612543,2.8284159,2.8499532,3.749306,3.6731806,3.774357,2.7464092,2.1245997,1.8291256,1.6733629,1.6680315,1.6049201,1.5834398,1.5503839,1.5900389,1.5552279,1.6667012,1.6065022,1.7366241,1.6264099,1.7173942,1.5868268,1.7043507,1.5748479,1.7502209,1.6092798,1.8257854,1.7018363,1.9481997,1.8608173,2.0658967,2.0147188,2.1036544,2.0016148,1.9349569,1.7705855,1.6539729,1.5274224,1.4863639,1.4036281,1.4319656,1.3547199,1.4152904,1.3321524,1.4054518,1.3166494,1.376684,1.2835913,1.339425,1.2442963,1.3106214,1.2163748,1.2862934,1.198544,1.2292053,1.1549553,1.1536262,1.1096159,1.1107744,1.0986212,1.0977062,1.0868881,1.0696044,1.0414355,1.0109938,0.9920367,0.9835618,0.98884934,1.0093137,1.036965,1.0591482,1.0631046,1.0405385,0.9943892,0.9661343,0.9615603,0.97202486,0.9394358,0.95136344,1.0896226,1.1972282,0.95834595,0.9294655,0.97025776,1.1648895,1.5824733,1.3374075,0.97038305,0.9814617,1.046794,0.95435053,0.8888501,0.86450815,0.86466956,0.86805296,0.89555275,0.90462947,0.9216717,1.0969229,1.167936,1.011854,1.1558987,0.96505654,0.9190738,0.93078524,1.2280724,1.3606501,0.9657764,0.86555463,0.84215355,0.8594753,0.8947307,0.8838715,0.8236596,0.80067945,0.81450623,0.82438105,0.827909,0.8523946,0.90024716,1.2202457,1.100632,1.072228,0.9988937,0.9235988,0.93856585,0.953326,1.1979295,1.0537604,0.8701261,0.818778,0.80599517,0.85795176,0.8474323,0.7912866,0.7639379,0.79760146,0.8024025,0.88590944,0.83864075,0.9180473,0.93006825,1.0867224,0.9980651,1.0351322,0.9133802,0.8383579,1.0601141,1.2016221,0.8625414,0.83322567,0.7961113,0.8946867,0.8585389,0.7746767,0.7542305,0.7755994,0.79943967,0.85890454,0.7958254,0.8994651,0.90711594,0.9720505,1.0428072,0.87832046,0.9102014,0.8518404,1.0371516,1.0052351,0.81850594,0.7927934,0.8127807,0.9016363,0.81220216,0.76652426,0.77693564,0.8115514,0.9165108,0.82611686,0.81404364,0.839295,0.8940243,1.068084,0.8361853,0.8401734,0.8087378,0.9392002,0.9795023,0.7883791,0.7863738,0.8032876,0.912575,0.8515607,0.8028944,0.80430233,0.82832193,0.97879004,0.8186267,0.8241408,0.8030172,0.8726919,0.9747956,0.7886467,0.81141156,0.79819876,0.89489824,0.87380314,0.8015105,0.80523765,0.81421894,0.9489603,0.8044507,0.81528306,0.79607236,0.87359136,0.9583784,0.7812824,0.8024986,0.79216343,0.89110035,0.8303658,0.7902454,0.78889954,0.82148725,0.9301045,0.7756215,0.797081,0.79703283,0.9053858,0.9116144,0.7890738,0.79363644,0.8083043,0.9279685,0.78482777,0.7715415,0.7635338,0.8218887,0.90149766,0.7629726,0.798763,0.79090095,0.8995399,0.840108,0.7981963,0.7862358,0.83644515,0.9429555,0.7635584,0.78211635,0.7721513,0.8549806,0.8460229,0.77466065,0.7853881,0.8009417,0.9238956,0.7630503,0.785075,0.76687217,0.8619908,0.8607267,0.7603952,0.77247196,0.7895017,0.90070266,0.76487863,0.77251756,0.7736941,0.8505189,0.8792232,0.7661593,0.007169297896325588,0.06138847395777702,0.22801879048347473,0.21073637902736664,0.9557560658444515
ETTh1_VFOAdam_PF_06_Loss,51.75357,19.945835,7.2914577,5.2043796,4.8696527,4.525615,4.2961335,4.0782213,3.8502293,3.6502845,3.4518058,3.2907987,3.170665,3.1611989,3.1401649,3.2585373,3.1096659,3.1894007,3.0037508,3.2514672,3.3225243,3.860217,3.9830215,4.146244,3.3907592,2.9048922,2.3533564,2.1017644,2.0040348,1.9297296,1.9039763,1.9055201,1.9225255,1.9678539,1.9874977,2.0060089,1.9752994,1.9386411,1.870875,1.835007,1.7686789,1.7736275,1.7151759,1.7552985,1.6865598,1.7330562,1.6461431,1.6898153,1.6048058,1.6287467,1.5635595,1.5733296,1.5300542,1.5247416,1.4996241,1.4798625,1.4668909,1.4384825,1.4290615,1.3928295,1.3742827,1.3540714,1.3375188,1.3109169,1.2843064,1.2614034,1.2275383,1.1904464,1.1564144,1.1395148,1.1786351,1.2989199,1.4340334,1.3012509,1.1574746,1.0625185,1.0702075,1.0270374,1.359528,1.1400988,1.6253371,1.2312088,1.1275587,1.0856225,1.2764955,1.4511037,1.740734,1.1428388,1.0859015,1.0831684,1.0388441,0.9816577,0.94805264,0.9430942,0.93898785,0.9457142,0.93598574,1.1539234,1.193578,1.4654423,1.0235358,1.1231899,1.0055835,0.9946894,1.0243452,1.4242609,1.6980535,1.2198652,0.97984356,1.0149308,1.0038754,0.9192898,0.88343745,0.8860741,0.8989132,0.90327215,0.9348015,0.9031082,1.1371251,1.223803,1.1053221,1.2155162,1.1020132,0.92061746,0.9736045,1.3137311,1.4751294,0.99451375,0.862518,0.8423354,0.87511206,0.8595032,0.8408912,0.86369026,0.9659661,0.8854994,0.897598,0.89229935,1.0128193,1.1588,1.233533,1.1391789,1.2054181,0.96188325,0.9088943,1.1387546,1.2354743,0.9485267,0.9043008,0.83259517,0.88398343,0.90750086,0.83128226,0.794701,0.8455268,0.84647816,0.9471432,0.89839095,0.91933244,1.0135329,1.0388678,1.2493157,0.966397,0.95846534,0.9286895,1.2055764,1.0344282,0.98325497,0.90526605,0.8887214,0.98194885,0.8329051,0.801884,0.7811901,0.8083391,0.8328055,0.8143512,0.86604977,0.969767,0.89288217,1.1172254,0.8691773,0.89217913,0.90126914,1.0721841,1.1360852,0.8550813,0.8339571,0.90547365,1.0560114,0.8680332,0.92063487,0.8344488,0.97373706,0.9818011,0.8451932,0.86368644,0.8589733,0.9875134,0.85592574,0.87380844,0.8231926,0.91449803,0.99825406,0.8233279,0.8534512,0.84132594,0.97903776,0.89131105,0.8584014,0.8372272,0.9200435,1.0407509,0.82586014,0.8574125,0.8400187,0.975117,0.8710429,0.8684261,0.8271765,0.90142906,1.0048071,0.8216683,0.8654857,0.8354092,0.9545389,0.8433212,0.8477807,0.8119534,0.9012322,0.9714492,0.80624515,0.8345021,0.842736,0.9784935,0.83739334,0.8444195,0.8087856,0.91454226,0.9435631,0.8271103,0.8331848,0.8565078,1.0007069,0.8053617,0.8333416,0.7932512,0.8950185,0.87202924,0.807287,0.81396073,0.8481457,0.9944406,0.7989017,0.83026636,0.80582345,0.90685517,0.8604807,0.8074195,0.80276644,0.8544836,0.9593015,0.78547794,0.8206963,0.8179069,0.9572657,0.8364641,0.8131015,0.79282236,0.90370613,0.91930294,0.7932435,0.8012146,0.83759606,0.94591856,0.78359807,0.80021334,0.79399705,0.893054,0.8436181,0.8165094,0.8061774,0.86849403,0.94620067,0.7808323,0.7981742,0.82693017,0.9534758,0.7726676,0.7832882,0.775494,0.86272436,0.854562,0.79512227,0.80350703,0.8556137,0.9990066,0.78103626,0.8078811,0.80235904,0.007490879390388727,0.06355289369821548,0.2268737256526947,0.21688319742679596,0.9537714900720298
ETTh1_VFOAdam_PF_08_Loss,39.177223,12.719762,8.30576,7.6788707,6.0904803,5.3944526,4.8439293,4.31625,3.9320004,3.609848,3.3439624,3.1160874,2.9131298,2.7372966,2.6233122,2.6447232,2.7968333,2.90007,2.826878,2.6809416,2.5143793,2.4045062,2.2806065,2.250772,2.1492393,2.2024736,2.0718727,2.1761093,1.9958842,2.1209223,1.917243,2.0793746,1.8543675,2.0297966,1.799578,1.9727885,1.7457131,1.9011939,1.6902281,1.7988765,1.6259934,1.718777,1.5884206,1.6172993,1.5493194,1.5465232,1.520677,1.5021378,1.4819833,1.4597422,1.4365381,1.413776,1.3984355,1.3761538,1.3411225,1.3156245,1.2936028,1.2561809,1.2192601,1.1766589,1.1553518,1.191354,1.2320924,1.3126559,1.2060916,1.2314758,1.1101732,1.3431354,1.511496,1.8496175,1.3369982,1.1971161,1.2691071,1.361924,1.1795888,1.0504918,1.0132086,1.0501945,1.1225526,1.1528989,1.0428674,1.0660254,1.2161351,1.1960896,1.4522378,1.8240366,1.143075,0.9723344,1.0471351,1.2626438,1.22213,1.0333712,0.98449373,0.99654716,1.1149464,1.406453,1.1479635,1.0049456,0.98121935,1.1184078,1.4026394,1.1887915,1.065936,0.97925615,1.1369693,1.3354528,1.0823507,1.0468833,0.9392556,1.0804056,1.1978693,1.0049821,1.0039563,0.9300078,1.090083,1.2474533,1.0057541,1.0426203,0.94986254,1.1755759,1.2535279,1.025759,1.0004377,0.96481436,1.1577657,1.0076011,0.9709522,0.9105852,0.9915143,1.111022,0.9620816,0.97860676,0.92763186,1.0603343,1.2407914,0.97732496,1.0106195,0.9320858,1.1606002,1.0619746,0.9783091,0.9240531,0.97441036,1.1027311,0.92846656,0.9403387,0.86932397,1.0137604,1.100236,0.9138065,0.9449087,0.9124396,1.099841,1.0557089,0.94962966,0.9117797,0.98727316,1.146861,0.94074607,0.9725193,0.8568375,1.006676,1.017545,0.8786487,0.8694312,0.88327116,1.0126119,0.9395599,0.89018655,0.88916963,0.9591225,1.1713934,0.90420014,0.9599183,0.8823527,1.0498794,1.0397211,0.8760969,0.8623625,0.9004384,1.0227989,0.89251757,0.9087943,0.8602764,0.97723174,1.0773034,0.8574159,0.8717206,0.87142575,1.032157,0.91911095,0.88400143,0.8659365,0.95862436,1.0778224,0.85203815,0.8789882,0.8593173,1.0229611,0.9491905,0.9048477,0.8685854,0.9451715,1.0790355,0.8644161,0.89426476,0.8294664,0.9640873,0.91307384,0.83674306,0.8192266,0.8799444,0.99638045,0.8469711,0.8824775,0.85821855,0.9792484,0.99715155,0.8504826,0.845094,0.89917594,1.0479916,0.8427937,0.8792929,0.8188135,0.94380724,0.9303322,0.8174294,0.8165119,0.871179,0.99844253,0.83811474,0.87386215,0.84274554,0.9722104,0.99880147,0.8289051,0.8232672,0.8508197,0.96938974,0.81879944,0.8372986,0.8163282,0.91582125,0.92838573,0.8204257,0.8255946,0.86170965,1.0083013,0.82334083,0.8522835,0.8188075,0.9337152,0.955965,0.8107397,0.81499684,0.84553236,0.96596783,0.81759036,0.83729386,0.81430286,0.90496814,0.9362841,0.7922236,0.7971344,0.83348054,0.9559752,0.8117762,0.8407657,0.8276417,0.9170178,0.96264166,0.7950614,0.81456035,0.81942624,0.9480153,0.8019758,0.8134137,0.8063614,0.8906407,0.9485275,0.7828764,0.8017721,0.8135263,0.93562776,0.8049489,0.79892683,0.8054707,0.8852336,0.9510259,0.7758838,0.81386405,0.8056136,0.9525715,0.8113599,0.78267276,0.7930262,0.86387134,0.9495229,0.77420056,0.007520315237343311,0.06312692165374756,0.25075340270996094,0.21534870564937592,0.9535898352809195
ETTh1_VFOAdam_PF_10_Loss,42.417988,15.29324,7.293544,7.1701145,5.8644648,5.3521986,4.91618,4.4745693,4.1235337,3.7979505,3.5126903,3.2483087,3.0067413,2.800742,2.7045043,2.8119993,2.9734488,2.9884143,2.8337283,2.674979,2.5172315,2.4207096,2.3074753,2.289315,2.180498,2.234351,2.0946517,2.22138,2.0270512,2.2324886,2.0054405,2.3139403,2.1054456,2.607471,2.722305,3.6625175,4.150576,4.37377,3.3911183,2.4891176,1.9095088,1.6567557,1.653207,1.561207,1.5600916,1.5083824,1.5385357,1.4985744,1.590353,1.5392323,1.6754,1.6035892,1.7374233,1.6794678,1.8514094,1.829567,2.0416284,2.0690007,2.2287638,2.2068534,2.1692421,1.9949982,1.856243,1.6699312,1.6037272,1.484272,1.5121114,1.428097,1.4991345,1.4278218,1.5033447,1.4307009,1.4900591,1.4226226,1.4936477,1.422504,1.4964093,1.4181411,1.5029906,1.4234906,1.5106105,1.4332533,1.511256,1.436191,1.5057822,1.4420182,1.5256199,1.467393,1.5509917,1.4929876,1.5560782,1.5146347,1.5713443,1.5274762,1.5669707,1.5177367,1.5506028,1.4900953,1.5070577,1.413087,1.4180142,1.3427826,1.370767,1.2984422,1.3060259,1.2525536,1.2604626,1.2098994,1.2500725,1.1842976,1.2338895,1.177499,1.1919295,1.1342382,1.1232764,1.0636654,1.0933862,1.0526452,1.0829744,1.0706979,1.021453,0.9772511,0.9612774,0.97558516,1.0539345,1.0747883,1.0686781,1.0482746,0.98899686,1.037703,1.2234693,1.1428646,1.1011337,1.0486028,1.0368015,1.1566937,1.3058226,1.2378874,1.0692923,1.025667,1.0855249,1.1603146,1.3524992,1.3139937,1.191437,1.0084419,1.1468918,1.1873925,1.1672202,1.3838131,1.2807628,1.05412,0.9218958,0.96717733,1.0355556,1.0814258,1.1728146,1.1245285,0.986781,0.89298755,0.88449574,0.9013936,0.92459047,0.9174922,0.8878521,0.8578802,0.8452018,0.8454455,0.8494957,0.8543462,0.8600742,0.8850964,0.8594507,0.8516073,0.8384518,0.86934155,0.863235,1.1673872,1.0209913,1.2158403,1.0455264,0.99611384,1.0185397,0.9844321,1.147733,0.9878711,0.9129539,0.87054276,0.8560468,0.9348962,0.8868076,0.8324855,0.805962,0.808657,0.86362535,0.9432886,0.82635456,0.88058764,0.8965771,0.99282366,1.1888626,0.9106048,0.9370919,0.8672401,1.0494654,0.95769376,0.88003737,0.843366,0.8427407,0.9452943,0.8621388,0.82775927,0.8128466,0.8580519,0.9828963,0.886035,0.85704255,0.8366508,0.9066052,1.0769947,0.8814794,0.92843837,0.8197654,0.9432946,0.98789304,0.834708,0.8179633,0.79190755,0.8905227,0.9094273,0.80970216,0.8240695,0.82811916,0.94501865,0.97594285,0.8283208,0.8276147,0.8339686,0.9675483,0.8988422,0.8284046,0.80628914,0.84277,0.97415113,0.8603349,0.84456784,0.81629795,0.8592864,0.9907528,0.82985157,0.83282954,0.80220455,0.87257665,0.98854494,0.8034822,0.8094106,0.7882914,0.8600803,0.93887407,0.7891138,0.8099121,0.80806446,0.89354694,0.9477729,0.7928045,0.80791473,0.8144104,0.9269923,0.8918687,0.7920919,0.78566724,0.8092793,0.9271231,0.8461902,0.7915559,0.797397,0.82439315,0.95713484,0.8177052,0.80455834,0.80590266,0.85631955,0.9733283,0.7898332,0.80990154,0.79835683,0.8745369,0.9051436,0.77295256,0.76631075,0.7879037,0.86992323,0.8557509,0.76778036,0.78718853,0.79892516,0.9489103,0.8329085,0.7960595,0.79964954,0.007343427278101444,0.06067144125699997,0.3209829032421112,0.2159997820854187,0.9546814629494226
ETTh1_VFOAdam_PF_12_Loss,53.976913,19.331715,7.0402102,6.2255335,5.164033,4.7243743,4.3954926,4.057612,3.7767286,3.5193725,3.2873812,3.0695074,2.8732507,2.7239356,2.68075,2.8094676,2.9528522,2.9931052,2.8636644,2.7028556,2.516944,2.4060156,2.2698889,2.2834995,2.1607044,2.3212144,2.131251,2.4418783,2.1930456,2.6750147,2.5712726,3.3813543,3.5409374,4.012502,3.3516085,2.8062015,2.1193807,1.799673,1.7036344,1.6210041,1.5966156,1.5735494,1.5765077,1.5811813,1.6245104,1.6365409,1.6733044,1.6481535,1.6434798,1.5855223,1.5826112,1.5340773,1.557855,1.51326,1.5471108,1.490291,1.5141766,1.4606044,1.4795351,1.4314828,1.4243909,1.3908038,1.38421,1.3684248,1.3471138,1.3188069,1.2874014,1.2578108,1.2378392,1.2101324,1.1766245,1.1531973,1.1488727,1.1670251,1.1822886,1.1646385,1.1293634,1.0835627,1.101149,1.0975628,1.3270402,1.1515161,1.5192814,1.5025254,1.6065134,1.1552047,1.0866098,1.2170057,1.2179948,1.0763512,0.99346983,0.98374593,1.0321543,1.1846904,1.1591306,1.0422521,1.2477766,1.168992,1.6912758,1.5304698,1.2439554,1.0475824,1.0289865,1.1131792,1.1582143,1.0552922,0.97777104,0.9388408,0.94053006,1.0129712,1.0440015,0.9710636,1.1980926,1.0928915,1.4197849,1.3560938,1.1108719,1.0337974,1.0216638,1.1788347,1.0335125,0.94816506,0.9111494,0.88412195,0.9423738,0.9691864,0.90935344,1.0838264,1.0176426,1.2696053,1.3495562,1.0319736,0.99627554,0.97699857,1.1543593,0.98718655,0.93860364,0.8965391,0.9237425,1.0339254,0.95807046,0.92878294,0.9517636,1.0105653,1.3257095,0.9915474,0.9782718,0.88824886,1.0458819,1.1010438,0.9204302,0.9474613,0.9018505,1.0722768,1.0258805,0.93417835,0.9356551,0.9888167,1.1735768,0.95616376,0.9890477,0.88062376,1.0569618,1.0509535,0.9123819,0.9122555,0.89402366,1.0393835,0.91039926,0.9172605,0.880948,0.99201435,1.1262673,0.8998396,0.9374466,0.8760899,1.0642447,0.96288645,0.91439897,0.88906974,0.96427983,1.087733,0.8934169,0.9383258,0.8483039,1.0097573,0.94772536,0.8726602,0.8720552,0.91375846,1.0486238,0.88913906,0.9289686,0.8482084,1.0013406,1.04531,0.86108476,0.8613914,0.85639983,0.98800707,0.8715485,0.87143093,0.8442085,0.93917763,1.0668658,0.8425528,0.888379,0.8522107,1.0280155,0.9745373,0.8575795,0.85533214,0.90286624,1.020513,0.8513932,0.8866874,0.83759254,0.9849765,0.9817602,0.84595424,0.85364383,0.87316734,1.0155143,0.84889054,0.87318105,0.81970084,0.9336992,0.98819935,0.8092224,0.8332384,0.8283715,0.95570475,0.87444806,0.82418287,0.8295881,0.8810043,1.0265518,0.82373714,0.88032615,0.8408551,0.9938619,0.9652167,0.83812267,0.8338576,0.853609,0.96020055,0.8081215,0.8240745,0.8145454,0.92205787,0.9700106,0.7961731,0.81644034,0.8218878,0.9619426,0.83015347,0.80184436,0.81378275,0.86931074,0.9928595,0.79259765,0.8617519,0.82882625,1.0076445,0.93739074,0.79606867,0.8163459,0.82554907,0.9370049,0.80311275,0.80268824,0.8103412,0.88304526,0.9729235,0.7787288,0.817091,0.8104264,0.94092953,0.8542389,0.77790844,0.80809283,0.8505942,0.99399436,0.788378,0.8254135,0.81617045,0.9536192,0.9408282,0.801176,0.81130964,0.8214672,0.9038243,0.79127157,0.7836048,0.80336976,0.8965809,0.96330637,0.7884384,0.8162917,0.812571,0.007747204974293709,0.06257501989603043,0.27945655584335327,0.22260867059230804,0.9521896264686617
