,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504
DJIA_VFOGD_PF_06_Loss,4.903883,0.055578798,0.04730419,0.040064745,0.034735806,0.030781949,0.026939834,0.024556674,0.022040723,0.020232802,0.018961124,0.018099748,0.017038548,0.016404485,0.015754921,0.015511246,0.0151737025,0.014734209,0.014488245,0.014429938,0.0142511055,0.014070034,0.013983268,0.013958767,0.013967371,0.013911605,0.013836419,0.013819462,0.013782741,0.013689378,0.013724005,0.013639814,0.013651725,0.013595508,0.013539359,0.013513843,0.0135369515,0.013475831,0.0135616455,0.0135447,0.0135296155,0.013514095,0.013499817,0.013462133,0.013468678,0.013354233,0.013435644,0.013421154,0.013312299,0.01331912,0.013281837,0.013264323,0.013278758,0.013318017,0.013303932,0.013253473,0.013195456,0.01320834,0.013165085,0.013151048,0.013237974,0.0131279025,0.013212176,0.013141742,0.013129627,0.013073737,0.013161888,0.013041733,0.013029054,0.013119139,0.01308313,0.013036802,0.012984997,0.0130683305,0.013053156,0.012945943,0.012933591,0.013016307,0.0130047705,0.0128855435,0.01287033,0.012964694,0.012956126,0.012941464,0.012929538,0.012917291,0.012796875,0.012833965,0.012881031,0.0127957575,0.01274763,0.012740511,0.012757799,0.012763151,0.012787102,0.0127784815,0.012786791,0.01277305,0.0126645565,0.01269236,0.012629692,0.012669522,0.012716057,0.012680669,0.012587951,0.012678593,0.012612823,0.012655988,0.012647612,0.012561775,0.012525567,0.012609649,0.012602091,0.012492759,0.0125794485,0.012512598,0.012500985,0.012471582,0.0124358,0.012523721,0.0125168525,0.012404105,0.012379704,0.012480064,0.0123661645,0.012403952,0.012427347,0.012440306,0.012317782,0.012419133,0.012408983,0.012396341,0.012385793,0.012271842,0.012251561,0.012330895,0.0123453215,0.012338471,0.012212914,0.012313282,0.012206022,0.012295296,0.012185363,0.012273258,0.0121884,0.012250077,0.012169025,0.012128178,0.012150373,0.012213353,0.012089616,0.012092981,0.012183758,0.012058634,0.012063866,0.012153024,0.012144513,0.01213483,0.012020282,0.012118276,0.012106366,0.012075952,0.011980254,0.011960927,0.011992615,0.012057904,0.012047504,0.012019616,0.012029338,0.011999049,0.011896154,0.0120007135,0.011969839,0.011983251,0.011856265,0.011964435,0.011846318,0.011942269,0.011938995,0.011929254,0.011920443,0.011908653,0.011794379,0.011836654,0.011881584,0.011873584,0.011749146,0.011855948,0.011747822,0.011839721,0.011830791,0.011820856,0.01181398,0.011804205,0.011794992,0.011668965,0.011674512,0.011649153,0.011756679,0.011751178,0.011742707,0.01163208,0.011605794,0.011607306,0.011709532,0.011591114,0.0116880555,0.011608057,0.011563421,0.011664924,0.011582628,0.0116470475,0.011565669,0.011556904,0.011598231,0.011610319,0.011582659,0.011543454,0.011468835,0.011477712,0.011568736,0.01150703,0.01143603,0.011544248,0.011437554,0.011528257,0.011500428,0.011513136,0.011503249,0.011378934,0.0114688,0.011373102,0.011365169,0.011345676,0.011402234,0.01139359,0.011439862,0.011434957,0.011423909,0.011362907,0.011289201,0.011345198,0.011318915,0.011382367,0.011276497,0.011248879,0.011360049,0.011349905,0.011226611,0.011334301,0.011274933,0.011319664,0.011213837,0.011306379,0.011275745,0.01126758,0.011280768,0.011202389,0.011147763,0.011259176,0.011251768,0.011242293,0.011127751,0.011206574,0.011222029,0.011212833,0.011205077,0.011079691,0.011189548,0.011075795,0.011056126,0.011165461,0.011157842,0.011130691,0.011142604,0.011039,0.011012807,0.011119452,0.011016836,0.011106104,0.011103958,0.011075241,0.01106619,0.011009774,0.011071721,0.010947351,0.011054539,0.011051247,0.011039685,0.011033242,0.010921619,0.011019547,0.011013373,0.0108883055,0.010998445,0.010989644,0.010983475,0.01086069,0.010852814,0.010964205,0.01095384,0.01094839,0.010920728,0.010930993,0.010926244,0.010805628,0.010892244,0.010907564,0.010849427,0.010893641,0.010781282,0.01087836,0.010871038,0.010863176,0.010761513,0.010849952,0.010843189,0.01083451,0.010829133,0.010821969,0.010815086,0.010807662,0.010686812,0.010744363,0.0107861115,0.010713138,0.010774133,0.010653178,0.01065596,0.010754816,0.010643696,0.010738539,0.010668322,0.010622956,0.010605058,0.010713413,0.010709917,0.010702193,0.010696628,0.01057508,0.0105665,0.010559104,0.010549121,0.0106611075,0.010559545,0.010626307,0.010575288,0.010633012,0.010578466,0.010621751,0.010498331,0.0105595,0.010506704,0.010592619,0.010541007,0.010465875,0.010460188,0.01045411,0.010562204,0.010557327,0.010447589,0.010429011,0.010535815,0.0105301365,0.010526123,0.010517778,0.010397984,0.0104388725,0.01049728,0.010397989,0.0104857115,0.010476975,0.010453855,0.0103656165,0.010345355,0.010387927,0.01044835,0.010328807,0.010333411,0.010327393,0.01032114,0.010398005,0.0102962665,0.010303047,0.010297717,0.010290695,0.010388086,0.010266112,0.0102590965,0.010368784,0.010363178,0.010357504,0.010351349,0.0103429295,0.010317361,0.010284757,0.010325687,0.010317612,0.010201095,0.010193521,0.01028412,0.010184623,0.010287817,0.01028195,0.010274892,0.010223636,0.010151747,0.010257533,0.010141975,0.0102271,0.01017781,0.010232914,0.010226094,0.010160217,0.010216054,0.010191181,0.010159221,0.0101986835,0.010192096,0.010185032,0.010179831,0.010174248,0.01016874,0.010162973,0.010154971,0.010088905,0.010055491,0.010091619,0.010130959,0.010082053,0.0101208575,0.010116585,0.010090465,0.010007175,0.010097516,0.010004042,0.009975083,0.009969749,0.010073567,0.009973649,0.010003368,0.009946367,0.010050603,0.0100468155,0.009933357,0.009925671,0.009931332,0.009912748,0.009908857,0.010014246,0.009898955,0.01000349,0.009997302,0.009903231,0.009985762,0.009883754,0.009972529,0.009860264,0.009866452,0.009860296,0.00995357,0.009902253,0.009940889,0.009936029,0.009927658,0.009906302,0.009919049,0.009895086,0.0099062,0.009900892,0.009852308,0.009783789,0.009883545,0.009836715,0.009874188,0.009762123,0.009768133,0.009858528,0.009810215,0.009844457,0.009842866,0.009836263,0.009723766,0.009717435,0.00980304,0.009815925,0.009704003,0.009804617,0.009704793,0.009707467,0.009679262,0.009725327,0.009691957,0.009773655,0.009681736,0.009653644,0.009754758,0.009666442,0.009652193,0.009699478,0.004403259139508009,0.04380175471305847,0.03171665966510773,0.06483151763677597,0.9957638677794314
DJIA_VFOGD_PF_08_Loss,3.0374932,0.2555632,0.07558624,0.039209407,0.029130094,0.024448685,0.021783097,0.019866409,0.018489696,0.017543206,0.016852722,0.016354429,0.016026098,0.015725177,0.015508686,0.0153395515,0.015253648,0.015114499,0.015013309,0.01499613,0.0149055105,0.014838491,0.014821181,0.014773836,0.01468662,0.014667759,0.01457675,0.014563763,0.014548173,0.014468286,0.014469754,0.014432063,0.014386445,0.014348028,0.014308879,0.014276689,0.014241541,0.014201991,0.014118697,0.014106266,0.014056642,0.014025991,0.014031829,0.013956346,0.0139634125,0.0138806105,0.013851558,0.013869106,0.013797494,0.01375579,0.013771469,0.013710945,0.013664726,0.013656523,0.013659502,0.013596042,0.013549961,0.013522215,0.013491028,0.013476936,0.013486122,0.013450809,0.013377922,0.013395695,0.013316064,0.013315348,0.013313994,0.01329102,0.013212295,0.013244964,0.013164088,0.013142686,0.013163898,0.01314107,0.013058818,0.013039229,0.013067603,0.01299472,0.012964824,0.012996022,0.012921304,0.012907985,0.012871399,0.012851445,0.012826476,0.012819928,0.01278097,0.012783949,0.012737136,0.012711382,0.0126907965,0.012694845,0.012652327,0.012687631,0.0126661435,0.012603335,0.012624711,0.012606569,0.012589467,0.01256462,0.012489259,0.012524884,0.01244719,0.012488553,0.012423109,0.012387676,0.01237029,0.012416234,0.012393571,0.012375914,0.01236364,0.012342442,0.012314045,0.012238512,0.012218629,0.012226055,0.012183936,0.012226901,0.012216823,0.012199726,0.01211203,0.012091225,0.012073862,0.012056621,0.012041591,0.012086023,0.01201041,0.012056407,0.011991413,0.011985324,0.011959666,0.011982315,0.011925325,0.011908402,0.0119040925,0.011886522,0.011841649,0.011825346,0.011828696,0.011795186,0.011776105,0.011825467,0.01174673,0.011733193,0.011786412,0.011777045,0.011751906,0.011746961,0.011657111,0.011642257,0.011696277,0.011683702,0.0116302855,0.011581247,0.011640128,0.01162613,0.0116121415,0.011544977,0.011542107,0.01149809,0.011554392,0.011468892,0.011526879,0.011517989,0.011447648,0.011484521,0.011434393,0.011385804,0.01144013,0.011429505,0.011378633,0.011332238,0.011393562,0.011303946,0.011289395,0.01134183,0.011336246,0.011249261,0.01131011,0.011298835,0.011278,0.011198556,0.011182071,0.011170331,0.011157747,0.011224415,0.01120914,0.011145624,0.011112756,0.011170061,0.011159351,0.011070972,0.011138335,0.011123366,0.011035463,0.011021273,0.011077262,0.010998563,0.010983296,0.010970563,0.011033783,0.010948241,0.010933453,0.010946647,0.010989361,0.01093623,0.01095664,0.010878384,0.010887029,0.010922229,0.01086509,0.010905092,0.010822248,0.010882095,0.010794111,0.010782625,0.010842148,0.010760316,0.010825007,0.010736666,0.010796424,0.010715337,0.010785155,0.010775665,0.010764253,0.010707378,0.010735152,0.010652378,0.010632438,0.010702016,0.010692963,0.01068348,0.010599222,0.0105836,0.010609103,0.010643211,0.010549744,0.0106187705,0.01053082,0.010595273,0.010532327,0.010499872,0.010489667,0.010546973,0.010543861,0.0105394535,0.010446791,0.010512241,0.010426477,0.0104152225,0.010398497,0.010429643,0.0103824185,0.010455716,0.010363506,0.010347858,0.0103814285,0.010416921,0.010347214,0.010389632,0.010384127,0.010290654,0.010305602,0.010267509,0.010285442,0.01029019,0.01026653,0.01026943,0.0102991415,0.010292307,0.010273808,0.01026794,0.010253302,0.010255969,0.010162253,0.010177838,0.010224877,0.010206594,0.010124006,0.0101136705,0.010180803,0.010167793,0.010085911,0.010158157,0.010143498,0.010097623,0.010128219,0.010110446,0.010106431,0.010021274,0.010087226,0.010083625,0.010019542,0.010058874,0.009978472,0.010004568,0.009994031,0.009946353,0.009975269,0.009968789,0.009924264,0.009988414,0.009977965,0.0099677,0.009884591,0.009954946,0.009942696,0.009934363,0.009849975,0.009908868,0.009856083,0.009820343,0.009835836,0.009874272,0.009872291,0.009786798,0.009851224,0.0097686965,0.009840486,0.009750982,0.009776551,0.009731911,0.009803814,0.009794346,0.00978265,0.009692224,0.009767085,0.009755526,0.009746883,0.009738923,0.009654802,0.009721342,0.0097174905,0.009666877,0.009618833,0.009686109,0.009628678,0.00967052,0.009586515,0.009578522,0.009569283,0.009560666,0.0096223075,0.009615461,0.00953086,0.009600959,0.009544382,0.009590404,0.009541111,0.009569118,0.009524373,0.00955712,0.009549589,0.009536401,0.009530037,0.009520217,0.009512333,0.009503744,0.009423393,0.009489706,0.009478137,0.009397344,0.009455383,0.009419182,0.009446203,0.00944054,0.0094327545,0.009419667,0.009420432,0.009335211,0.009326503,0.009390784,0.009303578,0.00929916,0.009367156,0.009279372,0.009355902,0.009270623,0.009298179,0.00932207,0.009246387,0.009231636,0.009221788,0.009223532,0.009215649,0.009206862,0.009275752,0.009192326,0.009262171,0.009252441,0.009208361,0.009228938,0.00922825,0.009215845,0.00921322,0.009206667,0.009148464,0.009109,0.009144976,0.0091012195,0.0091700135,0.009160586,0.009151172,0.009145445,0.00905856,0.009093983,0.009116298,0.009111917,0.009036314,0.009099889,0.009093967,0.009080136,0.00900002,0.009069896,0.009065371,0.009057846,0.00900391,0.008969796,0.009034127,0.009027442,0.008972626,0.008941067,0.008970592,0.009002192,0.008918343,0.008947798,0.008977197,0.008896906,0.008954883,0.008906831,0.008941155,0.008939184,0.0089347195,0.0088535845,0.008845365,0.008863246,0.008907104,0.008903573,0.008892796,0.008806882,0.00882979,0.008797942,0.008827269,0.008860745,0.008849468,0.008846545,0.008830449,0.0087581985,0.008820369,0.008743133,0.008811042,0.008806495,0.008725495,0.008715069,0.008744323,0.008726608,0.008768473,0.008691948,0.008683368,0.008747208,0.008741567,0.008734713,0.00869404,0.008648268,0.008640389,0.008704937,0.008626901,0.008618773,0.008613402,0.008606195,0.00867148,0.008670297,0.008580513,0.008645745,0.0086009065,0.00863935,0.00856357,0.008627777,0.008543592,0.008541237,0.008606648,0.008529672,0.008547742,0.008553664,0.008580061,0.008567959,0.008496265,0.00855835,0.008519018,0.008513305,0.008539505,0.008534389,0.008458241,0.008521902,0.008444807,0.008511082,0.008503751,0.008428701,0.008421212,0.008482481,0.003922788891941309,0.04161116108298302,0.03033904917538166,0.06133908033370972,0.9962261012062827
DJIA_VFOGD_PF_10_Loss,1.8704034,0.12611336,0.086127385,0.06004089,0.04402953,0.033840835,0.027321937,0.023320228,0.020695843,0.019058507,0.018054655,0.017381929,0.01690082,0.01655678,0.016268227,0.016094925,0.015920367,0.01576218,0.015620256,0.01547726,0.015358295,0.01523617,0.0151177235,0.014974,0.014893347,0.014785629,0.014678203,0.014579058,0.014475043,0.014394127,0.014270893,0.014213031,0.014125402,0.014033035,0.013935834,0.01387148,0.013787829,0.013713826,0.013635891,0.013563549,0.013463948,0.013392125,0.013320897,0.013261303,0.01318437,0.013139635,0.013076261,0.013011426,0.0129069,0.012879074,0.012829828,0.012750422,0.012703362,0.012647152,0.012602243,0.0125238765,0.012491795,0.012405796,0.012350566,0.012299143,0.012290747,0.012219886,0.0121963285,0.012142133,0.012096455,0.012063859,0.012008923,0.0119723845,0.011932545,0.011879234,0.011839306,0.011800333,0.0117700435,0.011731216,0.011684004,0.011642844,0.011606055,0.011580576,0.011499425,0.011496028,0.01144033,0.011385592,0.011389945,0.011373495,0.011330351,0.011256816,0.011270944,0.011234173,0.011203148,0.011121577,0.011136269,0.011112119,0.011037614,0.010996373,0.011020858,0.011006275,0.010980724,0.01089424,0.01091189,0.0108965775,0.010811723,0.010798047,0.010775084,0.01071921,0.010750456,0.010672744,0.010712566,0.010626219,0.010622504,0.010599889,0.010601187,0.010582058,0.010528874,0.010535492,0.010527073,0.010442449,0.010479573,0.010385836,0.010360472,0.010412706,0.010381976,0.010362034,0.010277162,0.010329644,0.010245096,0.010275331,0.010251954,0.010231126,0.010228329,0.010133267,0.010119897,0.0101678055,0.010135131,0.010130011,0.010100858,0.010047691,0.009993676,0.010053121,0.009993285,0.010016795,0.009923493,0.009931633,0.009963064,0.009879104,0.009927187,0.009913279,0.009892514,0.009795772,0.009837864,0.009840364,0.009742692,0.00975271,0.009706003,0.009720775,0.009739797,0.009731252,0.009724426,0.009638947,0.009607798,0.009604004,0.00964735,0.00964404,0.00957715,0.009608442,0.009513603,0.009526398,0.00949074,0.009525788,0.009520468,0.009507832,0.009503469,0.009488853,0.00939187,0.009407616,0.009430091,0.009345331,0.009389697,0.009380184,0.009382648,0.00928499,0.009352053,0.009337942,0.009307625,0.009298589,0.009298195,0.009202381,0.009249281,0.009184391,0.009236268,0.00922483,0.009202286,0.009197293,0.009185539,0.009090657,0.00907269,0.009068992,0.009077715,0.009115655,0.009090774,0.009008903,0.009072494,0.008993939,0.008994654,0.008982467,0.009003823,0.008958996,0.008986823,0.008932449,0.00895048,0.008955874,0.008934588,0.008915052,0.008869097,0.00890481,0.00889301,0.008879038,0.008786816,0.008773213,0.0088221105,0.008811544,0.008747058,0.008801196,0.008793428,0.008731708,0.008757586,0.008704682,0.008723923,0.008727869,0.008701987,0.008696514,0.008682997,0.008671372,0.008590631,0.008654874,0.008568472,0.008551598,0.008600481,0.008600516,0.008520531,0.008507048,0.008573653,0.008554415,0.008533465,0.008541027,0.008510725,0.008496943,0.008505182,0.00844737,0.008434187,0.008422983,0.008383036,0.008370862,0.008420261,0.008426746,0.008367851,0.008383506,0.008319369,0.008360432,0.008354817,0.0082838945,0.0083464645,0.008290168,0.008307076,0.008317158,0.008289856,0.008279303,0.008210396,0.008271615,0.008263602,0.0082533555,0.008241303,0.008228024,0.0082178945,0.008137223,0.008188967,0.008180311,0.008175528,0.008104083,0.008137606,0.008136158,0.0081365,0.008078799,0.008106549,0.008106026,0.008091834,0.008020367,0.008054554,0.007991049,0.008004215,0.008033296,0.008033778,0.008018,0.007968877,0.008003135,0.007979946,0.007976371,0.007928499,0.007960713,0.007934228,0.00794247,0.007925557,0.007852657,0.007902995,0.007903403,0.007825241,0.007881578,0.007873874,0.007849629,0.007846894,0.007835219,0.007765879,0.007816383,0.00781341,0.0077977385,0.0077381535,0.007784502,0.007778299,0.00776846,0.00775133,0.007749502,0.0077312137,0.0077120066,0.007713339,0.007706539,0.00770279,0.007677952,0.007671061,0.007661569,0.007648361,0.0076146363,0.0075888503,0.0076362286,0.007564305,0.0075519406,0.0075668683,0.007601536,0.0075945924,0.007571684,0.0075759087,0.0075119818,0.0075492603,0.0075364327,0.007541557,0.0075334506,0.0074582305,0.007504843,0.0075001926,0.0074528214,0.0074697025,0.007479398,0.0074696117,0.007462843,0.007448771,0.0074391933,0.0074309404,0.0074079344,0.007374108,0.007365658,0.0073368624,0.0073824036,0.007322942,0.0073313117,0.0073523787,0.007353154,0.0072974013,0.0072984854,0.007333065,0.0073259464,0.007309043,0.0072461395,0.007299722,0.0072752577,0.007267936,0.007234076,0.0072664963,0.0072615426,0.0072109094,0.007224245,0.00718084,0.007225537,0.007203845,0.007194842,0.0071640946,0.0071889088,0.0071475995,0.0071364674,0.0071693338,0.007146786,0.0071372828,0.0070840516,0.0071365573,0.007090938,0.0071165366,0.007063513,0.007106769,0.007100636,0.0070935506,0.0070456695,0.007069502,0.0070179654,0.0070544058,0.0070387116,0.007032699,0.0070330156,0.0070317825,0.0070218276,0.007009613,0.007008958,0.0069875647,0.006986693,0.0069795074,0.006963259,0.0069691027,0.0069125574,0.0069461954,0.0069067827,0.0069206483,0.006925233,0.006869222,0.006914855,0.006854623,0.0068448787,0.006888202,0.0068875886,0.0068780743,0.006818727,0.0068658097,0.0068045994,0.006793216,0.006841139,0.006832026,0.006783618,0.006823332,0.0067614526,0.006808561,0.0068028085,0.0067572743,0.006780568,0.00674316,0.006758208,0.006761144,0.006704702,0.0067455173,0.0067414283,0.0067017777,0.006673815,0.006721791,0.006719544,0.0067153852,0.0067008454,0.0066987933,0.006692474,0.006679648,0.006665298,0.0066636894,0.0066164536,0.006649361,0.006603295,0.006641117,0.006636774,0.006592566,0.006607484,0.0066149193,0.0065568,0.0065962602,0.0065436177,0.0065723974,0.006527674,0.0065703588,0.0065722633,0.00651309,0.0065101497,0.006495052,0.0065380586,0.0065337117,0.006527858,0.0064717312,0.0065111117,0.0064582834,0.0065035275,0.006493965,0.006482191,0.006440289,0.0064647235,0.0064732176,0.0064310613,0.0064606993,0.006438814,0.006430896,0.006426198,0.0063996315,0.0063773855,0.0064073093,0.0063821645,0.0064053056,0.0063531552,0.0063980706,0.006394934,0.0063884873,0.006374284,0.0029238825663924217,0.03593789413571358,0.026035169139504433,0.05299635976552963,0.9971870944104113
DJIA_VFOGD_PF_12_Loss,2.0424268,0.35426697,0.07656601,0.031227332,0.02753134,0.025014075,0.024210405,0.023049407,0.022685312,0.021885907,0.021130769,0.020402761,0.020023756,0.019730512,0.019171445,0.019197673,0.018699538,0.018612469,0.017960057,0.017755084,0.017717823,0.017625269,0.017170351,0.017345458,0.016753692,0.016504858,0.0168076,0.016746653,0.016131736,0.015768556,0.016148143,0.01575061,0.015414615,0.015322784,0.015323792,0.015017666,0.014682708,0.014788609,0.0144380815,0.014309386,0.01417158,0.014464259,0.013971121,0.014238518,0.013997281,0.014126657,0.014077095,0.014101404,0.013420314,0.013954392,0.013179237,0.013605788,0.012995389,0.013004751,0.013096082,0.012599822,0.01267661,0.012892926,0.012289492,0.012331748,0.012048748,0.012157753,0.01257447,0.012682383,0.012139635,0.011829051,0.0118425,0.011704966,0.012286429,0.011816218,0.011888829,0.01156638,0.012104873,0.011278724,0.011571091,0.011850913,0.011574449,0.011048583,0.012002675,0.011752186,0.011187736,0.010758375,0.0108794775,0.010622223,0.011254527,0.0108343335,0.010677999,0.011145489,0.010414702,0.010544925,0.0102256145,0.010368887,0.009955782,0.009865826,0.010042472,0.00995109,0.0096623,0.010089756,0.009677541,0.01088416,0.010556883,0.009963524,0.009458559,0.009615408,0.009312084,0.009232055,0.008912172,0.010602842,0.010803937,0.010119481,0.0089548025,0.010683895,0.009932647,0.011029903,0.008930869,0.008921953,0.008860419,0.009929417,0.009991288,0.010298124,0.008505383,0.009062062,0.008302701,0.009815119,0.0104002785,0.01193399,0.010964574,0.009536004,0.009316877,0.009481446,0.008980973,0.00979222,0.008499366,0.010047653,0.007886725,0.008794052,0.009211621,0.010967444,0.008002413,0.0118677225,0.010160629,0.008718392,0.00839632,0.008906273,0.007702156,0.008129079,0.0076001463,0.007646177,0.008969223,0.009784176,0.010031163,0.007438274,0.009832579,0.01227527,0.008321504,0.008746179,0.007874617,0.008494609,0.008503788,0.010815036,0.008317924,0.0073346486,0.009829664,0.008444989,0.011684213,0.0070139035,0.011182519,0.008062918,0.0074728997,0.007008097,0.008698754,0.007705724,0.007917426,0.007063356,0.008137861,0.008533523,0.006651611,0.009926478,0.008648821,0.009054234,0.01292935,0.0069225524,0.0076035955,0.007926465,0.011666126,0.0074454043,0.006665093,0.010968851,0.0099457605,0.011537211,0.009457976,0.006998957,0.0073206965,0.00735341,0.0076067243,0.010160702,0.0115276715,0.0074445815,0.00957462,0.01161632,0.009414376,0.01033486,0.0074555716,0.007554558,0.0065974854,0.0077317236,0.007033986,0.008968573,0.008303313,0.0071334466,0.0068418263,0.007940249,0.00651781,0.007226878,0.0069738696,0.007486633,0.0063817482,0.0076073464,0.010872684,0.01267783,0.010068139,0.010400574,0.0065435264,0.0076264567,0.007947797,0.0067904587,0.007147909,0.007250895,0.006448036,0.0070979376,0.006839019,0.006660823,0.0061565437,0.00789258,0.0068930713,0.009321532,0.0068211523,0.0062484285,0.011711893,0.007828828,0.007997656,0.0064298105,0.0064977417,0.0060268566,0.00742637,0.007094135,0.0077761794,0.00718381,0.0062411577,0.013505706,0.008462296,0.0057259407,0.0060078558,0.0066403695,0.0072218645,0.006730597,0.00785272,0.00790468,0.0058529023,0.007239081,0.007293649,0.009040551,0.008756354,0.0061557335,0.0060908645,0.006006851,0.0056448057,0.0059147887,0.006500662,0.0067839217,0.008955633,0.0065431306,0.006393258,0.005173858,0.006846899,0.011893335,0.0057585225,0.0058904393,0.005018429,0.0049274852,0.005644153,0.009006096,0.0063811466,0.011731807,0.009891901,0.011466122,0.006198411,0.006153704,0.005985477,0.0063263676,0.008299681,0.005452614,0.007140738,0.0053914282,0.005799211,0.005633555,0.009293834,0.009760092,0.0059554223,0.0059100064,0.0056217154,0.0057333554,0.0051355464,0.0070682457,0.007161335,0.011157214,0.006881756,0.0072850063,0.0050807265,0.0066444655,0.007718715,0.004941525,0.008599054,0.0059359972,0.006946906,0.0073097185,0.007201071,0.0054115877,0.0058268877,0.00588064,0.009379389,0.009899786,0.008821867,0.008665875,0.0076775067,0.007922201,0.0057326155,0.007920075,0.0070901727,0.004642317,0.0057496997,0.008237916,0.0076715136,0.005102697,0.0049209385,0.0046793874,0.005699178,0.008799601,0.0054521225,0.0056909528,0.007307483,0.0076700924,0.0051662507,0.006569282,0.009629575,0.0054772724,0.0048910743,0.008553033,0.005695091,0.0059314324,0.0087936465,0.008245221,0.008248579,0.004475045,0.0045413775,0.004674764,0.0050263936,0.0064777685,0.005353219,0.0061930018,0.006048849,0.007223196,0.0050905077,0.006671537,0.008663855,0.006956471,0.005469851,0.0078568095,0.005088052,0.0044624587,0.004809874,0.00547594,0.008403751,0.0066714208,0.0046012634,0.004300944,0.005451018,0.009055549,0.0045639863,0.0075695734,0.007148732,0.004602447,0.006591562,0.007585378,0.0050806077,0.0049198763,0.005382059,0.0066793477,0.0051270532,0.0052052494,0.0046184836,0.0047443844,0.0046663294,0.0055515952,0.009680513,0.004885637,0.0055016186,0.005840349,0.004700019,0.0072573377,0.0048532505,0.0070179324,0.0052617313,0.0072487076,0.004211616,0.0045050243,0.0059785317,0.0069976253,0.004562799,0.005241954,0.0048301676,0.0061536497,0.0052700927,0.005234613,0.005500622,0.0050481213,0.008297674,0.0052247713,0.008009539,0.007720943,0.004493242,0.005332477,0.004245701,0.004408942,0.0051701823,0.0049608583,0.00704611,0.0064081308,0.0048068175,0.0049672592,0.005242421,0.0049143634,0.00846064,0.005126385,0.0048532668,0.0059849517,0.0054731034,0.009814395,0.005150501,0.005274471,0.0043414873,0.004186821,0.0052301628,0.009729837,0.0074885665,0.006057529,0.0062126797,0.0045185704,0.004201511,0.0042709396,0.005316283,0.008560303,0.008672553,0.009399535,0.0043335427,0.0070525305,0.0074691395,0.0042670835,0.0063709617,0.005012795,0.0069871484,0.007839074,0.007945853,0.009142788,0.0077053024,0.0072179255,0.005021821,0.007418796,0.0041945367,0.0057930658,0.0062469873,0.0049615707,0.004168622,0.0052182684,0.0067844503,0.0042014993,0.0054849554,0.004489119,0.005986998,0.005476495,0.004195867,0.0064393342,0.0046384474,0.0063751773,0.0045577604,0.0042552585,0.0047163577,0.004294468,0.0040693935,0.0044520767,0.0046685077,0.007068618,0.00466669,0.0042120786,0.005176262,0.006087045,0.0042890534,0.006646116,0.004872836,0.0073353085,0.0019277571700513363,0.030523652210831642,0.024817099794745445,0.042886316776275635,0.9981454113830815
